Mixture,Ex1,Ex2,Ex3e,Ex4,Ex5b,Ex6a,Ex6b,Ex8,In1a,In1b,In1c,In3,In4a,In4b,In6a,In6b,In7,In8,End,Per,Ast,Oli,OPC,Mic,P.value,Correlation,RMSE
636,0.140465965959239,0,0.197653416759392,0.181629981460161,0.0774167799664701,0.00691089277880058,0,0,0,0,0.0592345565958461,0.0119835296347975,0.0136417385628245,0.0232071411722542,0.023047058171717,0.0523295863738725,3.58390036129258e-4,0.0409882920998334,0.0169971176453584,0.00950717271023298,0.0343692127693295,0.0585576401715142,0.021618190470761,0.0300833366614675,0,0.603882871340729,0.893506130087357
154,0.195485026325097,0,0.17628902307239,0.126912003270933,0.0769714015092466,0.00455644683150977,0,0,0,0.00613795253302033,0.0650377393180808,0.0145761654284813,0.00935279194044603,0.0281003864031926,0.0215075932838365,0.0251844029872551,8.65609663823854e-4,0.0431641288314153,0.0132986577397874,0.0125203228378501,0.0301403939936346,0.102784743815311,0.0129379169745737,0.0341772932401148,0,0.577743238600154,0.900698793486425
146,0.121290281976066,0,0.195408424889546,0.170147935897032,0.0893328755487938,0.0100491849701882,0,0,0,0.0247573518040806,0.0714077054854232,0.0153447948824103,0.00131556718442271,0.0240884134131067,0.0296155343322676,0.0420571781775195,6.32172725157331e-4,0.0453324765427642,0.0139857154969547,0.0130096777061644,0.043057522640707,0.0430452757049907,0.00780704741405234,0.0383148632083527,0,0.588955789836219,0.894845199544184
194,0.213959584602984,0,0.213434564983715,0.146567682780885,0.0540528024118759,0.0111145858550465,0,0,0,0,0.0630490110256152,0.0224054500047364,0.0135501026320292,0.0227829674855162,0.0282632108051752,0.0408976537492957,3.79382800515702e-5,0.0371977359082199,0.0178470746826978,0.00882593641400737,0.0336022626629219,0.0433003375914483,0.00729127348670572,0.0218198246370729,0,0.632126904361225,0.886068277209292
281,0.259965409655532,0,0.197979318379306,0.132944946315422,0.0731673892540178,0.0109957231164129,0,0,0,0.00157096484314915,0.059531638353821,0.0184407334113455,0.0126646241255446,0.0243240372174312,0.0253645273974902,0.0393597945321826,0,0.0381074484710243,0.0143905237714471,0.0114434665994863,0.0315483965334525,0.0153848730659239,0.0113919211989124,0.0214242637580989,0,0.611881487817379,0.892832224008042
273,0.114932671277619,0,0.166419594277322,0.21133977379316,0.100179640734663,0.0095834805165416,0,0,0,0.00992286823277155,0.0816019665932042,0.0175956014766628,0.00399424632388101,0.0289303926371968,0.025253093289477,0.0610400779481812,3.08257485735511e-4,0.0299083518190391,0.0158684894933383,0.0111477235252198,0.0373837147926647,0.031963032271896,0.0152823371689798,0.0273446863424459,0,0.617407349936804,0.892905582785769
257,0.0685520604604335,0,0.171836564374135,0.204893500723624,0.126400827413116,0.00805599595345251,0,0,0,0.0144701046371788,0.0985756284995303,0.00718243396470466,0,0.0286891378757005,0.0252565273064957,0.0288749663779527,0.00123441849738867,0.0507028392862702,0.0124824202738764,0.01038604483401,0.028805972426265,0.0596411906817,0.0212702276776543,0.0326891387365115,0,0.58909693768086,0.898658456695123
225,0.135255343333022,0,0.193320130887726,0.200818546935799,0.0893364671327884,0.00903122736004152,0,0,3.30893810735038e-4,0,0.0809591804553493,0.0112108251182242,0.0105975353835135,0.0277226433978046,0.0406706368887805,0.0306129299797074,4.26324134435407e-4,0.0666447224387261,0.0162107916125134,0.0116048850222821,0.0136689080067078,0.0186797424848717,0.0121061263884001,0.0307921392285714,0,0.599249802122779,0.89770052467106
233,0.163530409027734,0,0.175454862782918,0.179538651300383,0.0978767218923176,0.00964878866540613,0,0,0,0.00336457299766291,0.0798072071602323,0.0147637827061725,0.0125433223897107,0.0311190103639834,0.0303378206479604,0.0326833879656559,2.09563796895679e-5,0.0638145694975918,0.0173440021596401,0.0109596949171328,0.0241606360824836,0.00508492714475136,0.0162976494357758,0.0316490264827977,0,0.585616768174601,0.900996776831219
217,0.12705693336718,0,0.202605286587902,0.185323054976108,0.0737279195279192,0.010591734711437,0,0,0.002517044396635,0,0.0770132032054415,0.0126927701539011,0.0175624120107605,0.0361976368625224,0.0407883519374245,0.0376455900458041,3.71259905824123e-4,0.046639919067167,0.0187620583610066,0.0139243083013488,0.026068835294969,0.0277325141879844,0.0124258085436712,0.0303533585549939,0,0.60512433028738,0.893191810446716
275,0.10361312932283,0,0.189596801568272,0.162405680121156,0.0932280326356965,0.0129577822786475,0,0,0,0,0.0546319263885044,0.0277423371113385,0.00993708236389123,0.0235549775165027,0.034879325028114,0.0839328150319543,5.82810669255486e-4,0.0256903741274845,0.0144212456028326,0.0104589578687473,0.0252830242393482,0.0847035816482205,0.0112406640691114,0.0311394524080922,0,0.591832143258794,0.898915661813653
267,0.148793134996072,0,0.186693597430425,0.187232433949648,0.0520945579917929,0.0066716550756806,0,0,0,0,0.0504292078873174,0.0387487024266366,0.0187216830613329,0.0319226883838963,0.0346699506361712,0.070518478174218,0,0.0104938363684567,0.0170427710052325,0.00880073340781565,0.0549864992574578,0.0404198748522217,0.0144489967016874,0.0273111983939368,0,0.616400526995261,0.888769214492754
251,0.134078482047012,0,0.221186531817014,0.160248868340772,0.0278774572644774,0,0,0,0,0,0.0432648176978471,0.0498896706100331,0.0307693979980603,0.0233023199916518,0.0340850274694628,0.090300600819678,0,0.00782213448124814,0.0173041836480039,0.0118022116901797,0.0497295292368712,0.0534421946606875,0.0156295301621582,0.0292670420648426,0,0.560476980524356,0.898743104093406
243,0.0902804506173257,0,0.21955142288415,0.169436869472207,0.0162593952484076,0,0,0,0,0,0.043559017590492403,0.045377615477253,0.0336377739761825,0.0157767875523262,0.0377851964533194,0.0842152707250401,0,0,0.0243979817386983,0.016263345478991,0.0767385064990336,0.0663264482354247,0.0211030938364851,0.0392908242146635,0,0.577983108510368,0.888906667603337
219,0.0260738651172455,0,0.194538069572857,0.18722483691765,0.112847044883658,8.86753230993358e-4,0,0,0,0.0291316402409388,0.0464260135225986,0.0439240317603722,0.00316947390758831,0.0104709776817971,0.0229575970212431,0.0488678513149672,3.10329412138954e-4,0.0154974292989516,0.0193437796133057,0.0107188927479635,0.0662070353853828,0.114141219043182,0.0209898857785321,0.0262732735486348,0,0.529124064599397,0.903792487872408
211,0.0551492665856976,0,0.212893669150032,0.166944938627798,0.046734501087141,0.00451832262596949,0,0,0,0.0117779067165165,0.0603252848028841,0.039018899793701,0.0355373796236743,0.00400594227349998,0.0312825046644307,0.0574655835047242,0,5.69393695932019e-4,0.0290156336526695,0.0166306218780034,0.103552377831559,0.0550180117945786,0.0265006651932374,0.0430590964979509,0,0.547329515926471,0.890996356752799
195,0.232037988678758,0,0.160100072225528,0.147138761809883,0.0477549023388597,0.00584054594749362,0,0,0,0,0.0643093981806165,0.0316710862431002,0.024713284716678,0.0362659345850111,0.0352586098311989,0.0494166467693441,0,0.0410977363521518,0.0147443317025562,0.0113723921951103,0.0366024773244334,0.00468220636590248,0.0185839427228703,0.0384096820105042,0,0.569010142161216,0.904378217710109
203,0.113886020191974,0,0.163671916012787,0.176888980810782,0.0606839881302478,0.00264706430946351,0,0,0,0.0228484927800378,0.0789057440720718,0.0222785421560417,0.00118426413027379,0.029063515031068,0.0393146197808423,0.0915506274992709,0,0.0244494448308349,0.0141147753008926,0.00865317908654431,0.0524005752521838,0.0576692611417758,0.00764203175871014,0.0321469577241977,0,0.594189200030893,0.895089419948074
202,0.105879665949841,0,0.187944428211356,0.151577778828132,0.0716088291987014,0.0110432556565933,0,0,0,0,0.0519409572561227,0.0157987812075995,0.0116430032066271,0.0269285201673971,0.0323114869677948,0.066757682889966,5.45207963249643e-4,0.0288370960708954,0.0152889155756153,0.01032761593327,0.0253638563486878,0.145493747450188,0.0107303946793853,0.029978776438577,0,0.591552172505601,0.896851630085781
274,0.214590750211075,0,0.15230535427631,0.171965706138317,0.0997031634251971,0.00365730342010607,0,0,0,0.00613260752233247,0.04540930277529,0.028539402160618,0.013661122570349,0.0210274591986417,0.0314581133251588,0.0697261566807214,0,0.0153512089133779,0.0149872063059195,0.01227056313011,0.0405024071273206,0.0157404298141353,0.0124219622209085,0.0305497807841115,0,0.547573107667756,0.909763452092642
250,0.153093105574489,0,0.221581130373403,0.133127794037995,0.0331044199951291,0.0027247995941762,0,0,0,0.0144766057487703,0.0545181617267705,0.026117268465035,0.00951624808830719,0.0216754321174114,0.0256410234974599,0.0641816881305078,0,0.0110381167192034,0.017988151404535,0.0105939107290761,0.0490831732631211,0.109304008851019,0.0136328602099333,0.0286021014736578,0,0.57335083501417,0.894661512022267
258,0.112429595668816,0,0.217660255396481,0.15993124366692,0.0745710877401243,0.0096459732536811,0,0,0,0,0.0558878038554471,0.0277001296167539,0.0192177501891055,0.0344646366320494,0.0375265877104548,0.0600844986047661,0,0.0415816499508878,0.0187747149430329,0.0127098869615481,0.0372305263293014,0.0403940251075434,0.00884945620206802,0.0313401781710191,0,0.602589932190549,0.891806962308431
266,0.00644429077303235,0,0.258360404071034,0.127721398990079,0.0978507373123178,0,0,0,0,0.003544332792109,0.0443441340312829,0.0400378844850602,0.0155458122938824,0.0240391203058079,0.0349512015992635,0.0829933108696916,4.38832346210122e-4,0.0310607742414563,0.0184672059563257,0.0130246934425718,0.04720786045738,0.102091296663672,0.0157473218963738,0.0361293874724496,0,0.568235173489595,0.893711967093908
234,0.0955619893481159,0,0.248456162819925,0.151849883022028,0.0823363906296749,0.012255832950101,0,0,0,0.00462609156530286,0.0560064114302311,0.029523419878482,0.0146514667490605,0.0241185897364111,0.0357398492279776,0.0755604693559657,1.07538220573871e-4,0.030952238423346,0.0163455556337516,0.0102885826210636,0.0401829601515655,0.030802537128775,0.0110571125272774,0.029576918580371,0,0.6049055150033,0.88802783275350206
242,0.193483598600312,0,0.20079192901717,0.151199391711253,0.0640246108746697,0.0117971431742661,0,0,0,4.87943366068656e-4,0.0544795418108468,0.0262071158975856,0.0138749261987758,0.0229522907781269,0.0349098149058379,0.0677587540085685,4.92514570343141e-5,0.0207011326004012,0.0128452206758652,0.0108918626127286,0.0309164552797115,0.0353943933245771,0.0139048477059103,0.0333297760002909,0,0.576086150976554,0.900934576843203
210,0.087298387783817,0,0.195275413531469,0.196506575098168,0.0890604727960797,0.0181470636879148,0,0,0,0,0.0624364082615066,0.0311573183520926,0.0100923678037026,0.0354803287088024,0.0316480696213752,0.0974243292489748,0,0.0225083232812105,0.0132453172370636,0.00986830946326073,0.0406265394962632,0.013678207416604,0.0157590252947311,0.0297875429169649,0,0.600298637397628,0.894750230568867
226,0.0820122981444096,0,0.189942585839288,0.196135949865937,0.0822499760387771,0.0110933403841247,0,0,0,0.00218114283996311,0.0726848498576359,0.0234019502113934,0.0038760298144536,0.0361429116431431,0.0359534446754695,0.0632671136302633,8.99557457692209e-4,0.0318203504949041,0.013601131893999,0.0102546274518089,0.0419360927858354,0.0576961803687768,0.0175277938458851,0.0273226727562403,0,0.607023637249159,0.892645335330357
298,0.0681692407646712,0,0.207537226054335,0.163444384855543,0.0718870556106931,0,0,0,0,0.0317453100048011,0.0495511563960623,0.0389025882749173,0.0225421634073632,0.00899891439325038,0.0375454054542103,0.0894521433192935,0,0.00543879692700236,0.024573773356600902,0.0137138830000662,0.0729872817067171,0.0309405329685783,0.0259853804735808,0.0365847630323141,0,0.5070006373773,0.907622468415487
377,0.035050021370044,0,0.253172850977167,0.135270038426342,0.080594209816506,0.00181884728594991,0,0,0,0.0113823127077974,0.0495279975704664,0.04177238260166,0.0214706651708703,0.0231582743930309,0.0411195941091694,0.0964236939673344,0,0.0351636274264116,0.0200400870137845,0.0130742695154855,0.0383972262753548,0.0471254575998517,0.0163399865976118,0.0390984571751617,0,0.569639580528401,0.895363358723366
290,0.0865509395069834,0,0.220291665985356,0.167210223852821,0.0979623355443443,0.00579826577289536,0,0,0,0,0.0575045302134372,0.0250053709816124,0.0118509264518001,0.0254176159248338,0.0380703953852679,0.0628469020102543,5.94582635646511e-4,0.0246969739071806,0.019787937435058,0.0114832800718377,0.0291178995092011,0.0622367868858662,0.017219684850489,0.0363536830751142,0,0.568395478706735,0.900492767165071
113,0.0715172615202739,0,0.184011664454147,0.214264493825442,0.0885285193782876,0.0137813584794474,0,0,0,0,0.0646748584983851,0.0258690787914109,0.00918351061098246,0.028086693811454,0.0375767085302483,0.0513319124990569,6.08439473530846e-4,0.040602846345091,0.0175230409580652,0.00985174950492732,0.0206929114211578,0.077799352877375,0.00921901302552131,0.034876585995196,0,0.576574134621616,0.902608985757656
121,0.072807032481681,0,0.214914862339454,0.19204362009033701,0.0979416211146791,0.00790048641630474,0,0,0,0.0241628869742398,0.060669453063981,0.0385961900123005,0.00585077486341753,0.0339830632038362,0.0197573161412113,0.0693060887114519,0,0.0168724600142467,0.0146017496079906,0.0115626805983548,0.0661566284245369,7.39840867337841e-4,0.0192790640397594,0.0328541810348797,0,0.570580101411268,0.893806020486059
227,0.0704704254679378,0,0.243098560003415,0.147368133842643,0.0866388382790346,9.37600526151068e-4,0,0,0,0.028429665009661,0.0309549903491565,0.0388742020453325,0.0127267805371032,0.02640718323298,0.0303537520742517,0.0895870467236152,0,0.0177174766536317,0.0186680684191138,0.0117954909035282,0.0536599702390876,0.0414958922908082,0.0190740254163666,0.0317418979861824,0,0.549455450036649,0.898840775135898
235,0.0829299404856647,0,0.178070658507147,0.177295843619376,0.0628757561958972,0.00467660070604608,0,0,0,0.0273555574786056,0.0666938384494689,0.0398826067109958,0.0182344672861091,0.0119085169893679,0.0348378912467629,0.0692291378082953,0,0.00822410030800206,0.0200408930609654,0.0159100846726401,0.076118181782514,0.0500040569775985,0.0245713167755758,0.0311405509389673,0,0.517067664786253,0.906359887692135
282,0.113606250066681,0,0.246678421631647,0.137463695953737,0.0864886326118115,0,0,0,0,0.025119051488788,0.0565727563097102,0.0316559080162886,0.00616295825726839,0.0265758060047692,0.018856291285359,0.0592918490532953,1.42759140287205e-4,0.0166874163725748,0.0163819588529971,0.011194810984013,0.0551268515078827,0.0463687129453605,0.0146476572394486,0.0309782122780812,0,0.584055396559097,0.88950778542803
123,0.153772353867295,0,0.192516400108245,0.193260069342919,0.0928473877216815,0.0115626851644112,0,0,0,0,0.0748779334423155,0.021522372201896,0.011993126525245,0.0324399514976287,0.0342077998590641,0.0369651564021131,1.29686179468273e-4,0.0455621349868043,0.0124784117066985,0.00986971884151493,0.024161680084406702,0,0.018893488346433,0.0329396437218604,0,0.581866782951724,0.900747937374865
131,0.22009475105581,0,0.170810173384526,0.155696895431448,0.0641251710491897,0.00638843175174778,0,0,0,0.0087315887703604,0.0801902001203476,0.0202180452853612,0.016964140190823,0.0288330357669604,0.0268037624737392,0.0284601009110369,1.11644752777117e-4,0.0440948582435887,0.0162721108662493,0.011707340700698,0.0342505928347858,0.0190529976614767,0.0114589404342674,0.035735218314807,0,0.584732683061428,0.899535347675285
265,0.184424750264621,0,0.152847333989277,0.161815670453812,0.101343521463539,0.00364918842899077,0,0,0,0.0199453050683463,0.0710009855645581,0.0168160352146718,0.00336595320371291,0.019904841291788,0.0178185287190308,0.0401497603665324,3.41466513261888e-4,0.0313423221493723,0.0139593271410613,0.012352775443081,0.0419351443016757,0.0557933403782854,0.0158279529435315,0.0353657971008517,0,0.552878647161361,0.906654012355166
178,0.274539997503711,0,0.17093772593603,0.150372327893648,0.0558244210929476,0.0096272219378132,0,0,0,0.00613633384471416,0.0687382142754521,0.0200335496165007,0.0135020076093812,0.0257705725003078,0.0343774409165111,0.0455603632687676,0,0.0388747244918933,0.0162002503406436,0.00942976293914912,0.0145274588731858,0,0.0127421556012143,0.0328054713581298,0,0.55970050512228,0.908499060401206
218,0.114049459889814,0,0.205262738173257,0.172989577968703,0.0611363650226717,0.00987355410142559,0,0,0,0,0.0601027016538197,0.0254403284479183,0.0134642279133386,0.0371282315001618,0.0275645461083255,0.0704969413438148,5.0458996302924e-4,0.0282446914901387,0.0113787184959848,0.0112858937922291,0.0483198404916066,0.0454341149155246,0.0229635539534427,0.0343599247747939,0,0.604757786723966,0.890674742790846
161,0.0300026236668582,0,0.240198253659721,0.147080408013949,0.0520441859105564,0,0,0,0,0.0304122396769822,0.0510304737669495,0.0472623054349444,0.00949975453580484,0.0132089372762629,0.031699474114885,0.0977362493159664,5.6970955724293303e-05,0.0155514931776537,0.0207523007346437,0.0103404387953347,0.0622621524659906,0.0899051867173399,0.017051915173609,0.0339046366068242,0,0.564739848791654,0.892660803876948
153,0.106315181109133,0,0.157013429799087,0.216915814553574,0.111709184860046,0.0122029163714556,0,0,0,0,0.055494170604692,0.0272136509916318,0.0185093850282006,0.0297209024655541,0.035375332482314,0.064679963357881,5.64670818453388e-5,0.0312248831558394,0.0164101034052654,0.0100545914288087,0.0395086350617764,0.0218867315912695,0.012515096061784,0.0331935605898407,0,0.571411529032675,0.90424652933448
177,0.0605335116744758,0,0.21359096641446,0.182873447570991,0.0340978422832938,0.00282215251881535,0,0,0,0.0330768920610279,0.0669309695538952,0.0387719694886922,0.0161777627046285,0.00367570869412739,0.0371365344662397,0.0802298542044124,0,8.7402807804293e-4,0.0220801736171029,0.0124143788635679,0.0915238812087596,0.0409352842397118,0.0252235063985362,0.03703113595922,0,0.53702334372699,0.896229682723523
169,0.0474753033371576,0,0.216674318940697,0.159696605402982,0.0296272714116064,0.0021090208043773,0,0,0,0.0409403421866603,0.0712265361772859,0.0328412344739967,0.0121599390340462,0.0102327368984468,0.03061662459284,0.087437058592967,0,0.00637368322317935,0.0210790423826545,0.0130701097094314,0.0861408346279399,0.0785244901298039,0.0156298043253449,0.0381450437485831,0,0.531049521610611,0.897699152822971
129,0.0812373363935166,0,0.186658412378394,0.20832975918614,0.101703052807256,0.0139027362073356,0,0,0,3.34165207160923e-4,0.0555145763923067,0.0358680365085568,0.0103693291618373,0.0401945634909796,0.038162035791718,0.0858688019853679,0,0.0307039694109516,0.0171525834563344,0.00958811503617529,0.0327378304487911,0.00430014223635836,0.0150642438649517,0.0323103100358684,0,0.57919532240726,0.901483567547769
193,0.131699355956525,0,0.223783527421072,0.16500859595775,0.0560763627223188,0.0083707756934567,0,0,0,0.00176582466591612,0.055660381360809,0.0303650840940003,0.0214575353500149,0.038324065709384,0.0362060270927418,0.0766139689186108,0,0.0327137327614498,0.0172098149323184,0.0101543607363206,0.0419918680151336,0.00251029708691941,0.013232949478388,0.0368554720468701,0,0.573358459912961,0.897251356210792
137,0.170345945869108,0,0.189044024352707,0.169321140611126,0.0382561944032914,0.0108584347717131,0,0,0,0.00473932701073445,0.0533192765152321,0.0312850293886042,0.0165474091880022,0.0380487473385597,0.0439876026671633,0.0857234900065472,0,0.0306101140798961,0.0146172890576107,0.0110939643485521,0.0384659271772939,0.00204947327276729,0.0135377612061754,0.0381488487349167,0,0.587094328429379,0.898248331735042
145,0.0827499121138628,0,0.208896068873642,0.203289511937673,0.0626052470721338,0.0129354333692565,0,0,0,0.0172099518090842,0.0673499483760695,0.0319352587195579,0.00130735828929327,0.0258561987569148,0.0355703472445962,0.0982641954414798,0,0.0221458532940761,0.0109861088687359,0.00898432149078362,0.046221906095799,0.013418862434724,0.017362815054416902,0.0329107007579012,0,0.591453879169164,0.89368706691905
99,0.0813232973793033,0,0.173880551850415,0.207922494382939,0.107436555535011,0.00806888256997311,0,0,0,0.0160528725635326,0.094411673055908,0.00974508336718896,0,0.0245586963035417,0.0327439528689504,0.0511381963718248,7.17271634835733e-4,0.0536114239970682,0.0174445970630122,0.00864746067080264,0.028777003163769,0.0358737068717473,0.0156139610875628,0.0320323192626136,0,0.58579399021224,0.899765861595833
241,0.109128159777501,0,0.163026188635307,0.180764915883537,0.0869099361016444,0.00533415237264132,0,0,0,0.015751945590514,0.0716836337500243,0.0191968208024825,0.00826188323200116,0.0339474802809349,0.0336535828234898,0.0469522439508598,1.05225607730726e-4,0.0358534572630858,0.0178367869464631,0.0109391045731919,0.0426930854568191,0.0675050487103672,0.0172409753025719,0.0332153729388334,0,0.56774970827689,0.902392618149771
122,0.105278482672594,0,0.164546944288619,0.194835430300956,0.0825103405929241,0.0116524623920421,0,0,0,0.0245006850978654,0.0767773152257801,0.0213169858004382,0.00386861112665208,0.0283032557570281,0.029892771235557,0.0404334238026149,2.98942331999431e-4,0.0424834847929741,0.0132111129794096,0.0108969601052445,0.0498134542148224,0.0593120455552735,0.00835750286907398,0.0317097888581316,0,0.58677449397216,0.896441524478964
186,0.1290931754881,0,0.188564304103864,0.186980747957689,0.0892879799102434,0.0104157081396416,0,0,0,0,0.0798444432466147,0.0194854379853346,0.0120998902170272,0.026800093241275202,0.0363048089845851,0.0342532711602552,7.19500976796242e-4,0.0614959847608527,0.0182334662657753,0.0132143253376493,0.0205185211025091,0.0333919165762156,0.0106894103946115,0.0286070141509603,0,0.570506706258462,0.903483903591158
106,0.0277411378856769,0,0.245463904271551,0.151146261083574,0.0607779008337768,0.012231806191721,0,0,0,0.0253653913657307,0.064299803664002,0.0246937309115434,0.00580164732661303,0.0173305327033859,0.0373614751163115,0.0919963710591553,0,0.0142958270895935,0.0188067166070066,0.0119428777117609,0.0480304075530321,0.0826775225045067,0.0205155241597317,0.039521161961327,0,0.558002404292837,0.896582127713124
249,0.16221255717699,0,0.179686500587587,0.147154615358613,0.0838781904546437,0.0068222338529159,0,0,0,0,0.0754937709722968,0.0147818061409431,0.0099269395999562,0.0311356004267638,0.027885413555197,0.0137844945726609,0.0010639964622928,0.0740411663531695,0.0146662545189403,0.0136021035857551,0.0244520494467737,0.0695359111744586,0.0154559753624927,0.0344204203975499,0,0.573839493453703,0.902481995191467
98,0.102514345211755,0,0.124227071450756,0.232681517559256,0.0467778581616798,0.00761964792397696,0,0,0,0.0253876011480731,0.0766227137530383,0.0399659389320153,0.0073075070844047,0.0144016306750311,0.0469982273577396,0.103002757823528,0,0.025578761113082,0.0160067179879327,0.0113269153120632,0.0520492990703363,0.025638317135821,0.00860850742563384,0.0332846648738771,0,0.514686255358188,0.915086449826953
259,0.120578481599818,0,0.168845831793165,0.219685843781249,0.0481476543469789,0.00426813324954968,0,0,0,0,0.0371189882558173,0.0416271868618093,0.0227464919127352,0.0315237338631904,0.029747179287375,0.0969601344349524,0,0.00877202562445362,0.0168510664326098,0.0095646350814659,0.0580706875556807,0.0386945223305999,0.0179857532959095,0.0288116502926403,0,0.566468192859571,0.900899723766594
97,0.160594683909992,0,0.175501825257983,0.163733823197846,0.0761397269560805,0.00882726356389988,0,0,0,0.0197174193058145,0.0778222778828345,0.0200791834015747,0.00374010113842261,0.0338135378579459,0.027723457159815,0.0337680167413213,7.31839317584927e-4,0.0411594560705387,0.0153911268007163,0.0127768568505873,0.0352503062841463,0.0419801849877711,0.0180006338312231,0.0332482794839023,0,0.586726806204318,0.89844509703167
185,0.0727962029494862,0,0.172711998178065,0.173173562805906,0.0965198807757776,0.00140620787598064,0,0,0,0,0.0504852849636749,0.0302550429839832,0.015719746246083,0.0424215667193304,0.0231378472765846,0.0705594807705024,1.10300218027038e-4,0.0392401007635434,0.0175221780405496,0.0131959050343138,0.0672234946852368,0.0493859231248178,0.0234798893427285,0.0406553872454088,0,0.571886318948606,0.897148909295382
105,0.052675694904409,0,0.180652787268428,0.235027554906349,0.104894162894446,0.0167777685528024,0,0,0,9.29851235428471e-4,0.0750897742939441,0.0283430264290591,0.00643544762504116,0.0280239207578956,0.0394719630981003,0.0770834908158713,2.14923222925964e-4,0.0408714107650946,0.0164385586762585,0.00913418228802716,0.0101566451207092,0.0308592599880094,0.00630933855761632,0.0406102385995838,0,0.579824877533763,0.904087792678691
115,0.131883119323647,0,0.171881729208728,0.179936700120348,0.0889350582097897,0.00941346041513402,0,0,0,0.00543767850241782,0.0837897919716614,0.0205561588154356,0.0100933823696662,0.0348957937219831,0.0298828505097392,0.0423371673237269,8.298258866082e-4,0.0417871594648995,0.0157834840721228,0.0100796593227222,0.0284956674552454,0.043225206578514,0.0184707196017707,0.0322853871258409,0,0.57625446747817,0.902612459147373
107,0.127024005612415,0,0.204070325340056,0.17550029438273201,0.0865380128655309,0.0172591166502586,0,0,0.00697479562084121,0.00328348397719969,0.0909762293444517,0.0175140729339727,0.00400083531455218,0.0378947315580112,0.0354830518365145,0.0233144473000513,3.19343250943537e-4,0.057023120530093,0.0182832261378887,0.0114129215445711,0.0318328048350252,0.00248526215244034,0.0150584368278294,0.0337514819846214,0,0.596359530670669,0.893251437753674
162,0.1751860871345,0,0.186379575995668,0.17089583307863,0.0595440166748956,0.012910728221073,0,0,0,0.00175779538494973,0.0756057337792789,0.0139936976958724,0.0191348391663677,0.0340467286231269,0.0393970149512911,0.0355971978799973,1.35907899912067e-4,0.0609543565301901,0.0175913626840536,0.0121492565634409,0.0340739418968957,0.00123818290477497,0.0158353080867897,0.0335724348482923,0,0.590293582563552,0.897410273251963
170,0.161919937772093,0,0.174752140956178,0.197815395198152,0.0901603266564428,0.0220326787609298,0,0,0,0.00575759940483732,0.0691458645190488,0.0210461714811836,0.0159152091936303,0.0357608399630847,0.0328463829783367,0.0690258201459661,1.60254978440085e-5,0.0152366483002451,0.016789603506451,0.0103073062061232,0.0184230156423539,0.00592237195047496,0.00872252264341948,0.0284041392232058,0,0.548590925633308,0.910120716748343
114,0.0657662726316541,0,0.183660632076904,0.196955744826307,0.123299090653181,0.00526417140060048,0,0,0,0.0194732584739008,0.0827440350291989,0.0136888913561698,0,0.0331867624903541,0.0369544835412221,0.0535816926596982,0.00100548828986301,0.0468126106060168,0.015159970564657,0.00968559436274887,0.0346187912649325,0.0309703308417039,0.0168798004412612,0.0302923784896258,0,0.591977306229455,0.897041983923757
209,0.117546772548674,0,0.176396872526692,0.189305329551426,0.102921400966839,0.0115002630494334,0,0,0,0,0.0664882123353798,0.0231597619419578,0.0118780931499933,0.0249175900434335,0.0356285796695527,0.0481765024215999,7.65265359241557e-4,0.0465892577231028,0.0182375045156769,0.012300553559481,0.0283276139210638,0.038436369001089,0.0119265366456986,0.0354975210696652,0,0.59670999351401,0.898480918352505
130,0.124864940264961,0,0.178385585916706,0.192708715829121,0.093826215056957,0.00937501171990474,0,0,0,0,0.0739263865240819,0.020749617908041,0.0123515917974778,0.029249672888682,0.0278918235648074,0.0498220296815523,6.62165167297248e-4,0.0400577506306269,0.0170428829534201,0.0123875503698084,0.0301983702488879,0.0366902408613821,0.0137188096378671,0.0360906389784183,0,0.590044611161013,0.899083006784895
138,0.0641987236182637,0,0.174403947037924,0.201969176075478,0.12203707415811,0.0042510719398906,0,0,0,0.0103807108142074,0.0829757249216743,0.0155383237956334,0,0.0274561680542823,0.0221834824239531,0.0412801211974571,0.00174675125865541,0.0348220551157865,0.0145010358284273,0.0119311373486432,0.0332269769356121,0.079891685430083,0.0189591444380538,0.038246689607865,0,0.590602424546453,0.897534782171714
406,0.0817179769481396,0,0.187031016846257,0.221178418205276,0.0889563979636604,0.00596735534511202,0,0,0,0.0072995213270197,0.0898425570297678,0.010849337307728,0,0.0233275885704792,0.0240992598967391,0.0425880758644379,0.00135791698263323,0.0542893290443327,0.0143174596999873,0.00886323433524317,0.0462044174204461,0.0519553509043523,0.00858014241953756,0.0315746438888508,0,0.624935693497505,0.886704263283586
802,0.229629009080989,0,0.150441234741225,0.150952676484875,0.0798868392588015,0.00442427978894923,0,0,0,4.35297470367704e-6,0.0619889388820465,0.0203275205404721,0.0167534050614528,0.0275510386130647,0.030804138745823,0.0133858723561079,3.31286093250226e-4,0.0579691190107288,0.0157705474864358,0.00928628971985614,0.00780569203551147,0.0762366611758374,0.0119904419036835,0.0344606560461865,0,0.545808434605234,0.913178585560513
