NAME	Ex1	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In2	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic
ST3GAL2	18.4076435930048	1	19.4991797186145	1	1	1	21.1135971668333	16.4272188387425	1	1	1	1	1	1	1	1	1	1
ST5	1	1	15.3012962584748	27.9548570713206	1	1	1	1	1	57.8160961448014	28.7938303388976	87.7338887204345	101.182857278872	101.4835359545	93.9816437146713	1	62.6989501374368	78.6470012962969
ST6GAL1	24.5700001607985	34.7953584552181	48.4078910862169	72.1335913204878	46.3812292869733	1	1	1	1	31.9627854290269	43.9369870302671	30.8321669625009	1882.13154598544	93.8858001098953	1	1	343.256406474414	5124.23552342713
ST6GAL2	36.0263219421347	65.9076843606599	119.871479519822	114.305197284766	108.644690273562	41.2878090494515	1	1	1	55.8755558822077	1	1	1	1	1	1	68.9806169620637	1
ST6GALNAC3	44.5978546085118	34.2342990428862	31.1339172524191	66.7574844597331	65.0315481319239	1	49.994126669567	18.1930250323997	41.7485116295445	65.2024360193214	73.10968712749	76.2114884519423	1775.75986659382	81.8077760581323	130.456292572553	497.874334181728	65.5286570723011	1422.61097957286
ST8SIA4	1	30.4045265898022	55.3548814233903	1	1	1	1	1	1	21.8221342421072	45.9545744395676	1	77.2986229838276	1	1	1	1	1
STAB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	486.634147805902
STAC2	1	31.8410636910414	26.7312021326979	26.5243811323713	1	1	1	21.2533127463998	1	18.1742016529966	25.4694206739833	1	1	1	1	1	1	1
STAM	1	21.8163279140526	24.5275183287851	1	1	1	1	12.4799605659626	1	25.293146658997	1	1	1	1	1	1	1	1
STAM2	26.1950309957657	25.9129753316554	30.6457683581563	20.1192365839435	1	1	24.8106688117995	45.4903008233388	1	24.0101702528865	25.2675424146535	29.9953153121348	1	1	1	1	1	98.0410733373717
STAMBP	1	21.9296869831421	22.8245963211619	29.3789097908106	1	1	1	51.4652920953354	1	33.7589192643303	1	1	1	1	1	65.1684458709568	1	1
STARD3	17.9636366788008	1	21.0686219602372	20.0345174708625	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STARD3NL	1	21.565418601568	22.8293314553578	1	36.381341925042	1	22.7142872325948	17.8518718928037	1	22.1659262718599	1	1	1	1	1	1	1	1
STARD4	1	19.8144462778368	1	27.2027810667233	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STARD7	46.0427098916965	55.9351699436935	60.6673135175013	33.3342856509881	32.4907306602625	90.2436525837664	32.3133912498284	1	35.0450593709072	32.5232182907577	31.8342632890974	33.3826385098039	34.9568444622323	1	1	1	1	1
STARD8	1	1	1	1	1	1	1	1	1	1	1	1	1	158.487548513798	1	1	1	1
STARD9	22.9464495576812	28.8667791809871	27.6234595601099	29.6860389873247	26.2483007800765	37.9048834051889	1	1	1	1	38.8913877803082	26.1605456574587	157.010176200232	52.3354112609677	1	95.5677971209505	1	1
STAT3	20.4288386040647	22.253512586221	18.1518534212624	19.4534671783742	1	1	29.048273469799	1	52.1902713394215	54.3986880624267	33.1390642512469	1	207.461107874493	1	63.0594519085552	1	1	1
STAT4	62.243686999488	61.7802286710238	60.2246204063887	46.3697703076314	64.6303914543006	1	41.2230306293196	10.4780960551668	27.2071966558128	33.23293003844	38.7026241562787	31.1771175320973	1	1139.86130352479	1	1	1	1
STAT6	1	1	27.1503407498841	15.307552531754	1	20.0119280519616	1	1	1	1	1	1	1	189.724666162737	1	1	1	128.482985689027
STEAP2	46.6622418923139	41.200341781967	23.4241828589819	22.3259422489077	1	1	24.8113330883094	1	1	13.967289926646	29.5074360093161	24.6233449535392	1	1	1	1	1	1
STK11	1	1	19.002673175359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STK11IP	16.4579646357692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STK17A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.348193885807
STK32A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	281.387475092784	1
STK32B	1	1	1	1	1	40.1773676812764	1	1	1	1	1	46.487992811799	1	1	1	1	170.256038632503	1
STK32C	21.3210956648962	1	1	19.362147990153	1	23.1583754807457	1	44.9565740449336	1	28.2884767557259	1	1	1	1	1	1	1	1
STK33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	259.679677494137	1	119.965792858778	1
STK4	31.5245579634355	29.9733928486921	28.1216056097837	21.1340404182808	1	1	1	1	1	26.4499062923091	19.0638772913504	28.5747939780466	44.2165831972344	1	1	1	1	127.29589080906
STK40	26.4652375370081	26.242872412705	23.8276867789721	22.1131591889344	1	1	41.1867224664243	1	1	1	1	1	1	1	1	1	1	1
STMN4	71.6336957419728	117.374402686958	88.5041586863433	61.7294146935642	35.9680600618433	39.2721733192348	48.3341443824697	1	33.2256821445615	35.5609592732795	76.2311114801231	90.9372365986792	1	1	1	157.331009001186	63.3609734979529	1
STOM	1	1	1	1	1	1	1	1	1	1	1	1	369.833657889572	96.5862676497124	1	1	1	1
STOML2	1	17.805594338226	21.5796454419119	25.7655253605944	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STON2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	252.746940648522	1	1	1
STOX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	87.601716880082	1	1	1
STRN	39.4470228199056	42.9689000194849	38.9018162826357	30.3317509673538	43.3893121590406	66.6399782802609	26.5046438355665	51.6438727875484	46.0181681231631	43.9861651341976	30.466547776499	30.7302019948572	83.4888736918289	76.7257535361443	1	190.072413268978	1	1
STRN4	18.3841360957099	16.4705938285407	15.0730636772706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STS	27.8307541854555	36.5223983434201	41.2900163641419	21.2778171684726	1	1	31.6080832740989	24.166660105106	1	1	29.2701481912873	1	1	1	1	1	1	1
STX10	19.7890732107434	22.2758995207788	18.4216519421117	1	1	1	1	42.3138593755661	1	1	1	1	1	1	1	1	1	1
STX1A	45.4515720425021	85.3303140905108	79.5211437302564	106.777242461458	57.5224226770523	52.6437522984709	28.1042865162714	1	37.0108229941995	1	39.5063103034755	44.4322823837028	1	1	1	1	1	1
STX2	1	1	19.6322923704221	21.6113639222246	1	26.3381870056476	26.3643101066692	1	1	1	1	1	51.2768738586734	1	1	1	1	1
STX5	1	16.6403406387228	15.7088311803865	23.3908353349981	1	1	32.9102079346834	1	1	1	1	1	41.6317818581438	1	1	1	1	1
STX6	25.6382802838811	22.0501650595768	17.5683789657471	18.8975278969578	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STXBP3	1	1	1	26.0979801379663	1	1	1	1	21.6401029871973	1	1	1	1	31.2368076308423	1	110.792212724507	51.1346993583435	1
STXBP4	19.7004302877709	1	1	1	1	1	29.177235360351	1	1	1	1	1	1	1	1	1	62.422232273851	1
STXBP6	60.0782975574876	1	19.0952283544042	1	57.9882623284923	1	21.0139951386512	16.3971113204997	1	1	73.7032036391196	218.755510977401	447.095704135175	1	117.09910762771	175.229332361453	82.2284336003477	1
STYK1	15.074939214331	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SUCLG2	1	1	1	1	1	1	1	1	1	1	1	1	27.0062754254739	55.3677434520785	60.702824730152	1	1	87.1827285080466
SUDS3	31.016769732225	27.2577140970355	32.9971488288229	43.8211067781041	45.2380105329256	39.6852485361005	22.8739130949418	57.2271603425177	1	22.2325705159511	39.9500497829292	28.2899240402457	1	1	1	1	1	1
SUFU	22.6774191720313	16.2169442899151	21.0529397330662	21.4247948276155	1	24.1754923104058	1	11.301000093787	1	21.3095140417184	1	1	1	1	1	1	1	92.298450513819
SUGT1	29.3273996222902	38.9825160333971	42.4622847165466	34.2034493487475	1	27.8849713074137	50.7190922651815	40.1399702751224	43.9824605708669	20.9297078152872	25.8464624996271	31.3870941825518	63.0796026933652	1	1	88.3154796826616	1	1
SULF1	1	1	1	1	28.1629819656772	1	1	1	1	16.0248554777597	137.106055051072	1	1	1	1	1	1	1
SULF2	1	1	1	18.2919739608241	1	1	37.7796585979719	1	1	1	1	1	1	1	1	1	359.016042994781	1
SULT1A1	48.4776816093957	32.876027105673	30.3267283065296	36.3916425198783	30.355804354242	1	26.6892820796484	39.1899564700272	32.728460149749	33.6685949741409	32.7519225770758	50.2436803318513	1	1	1	1	86.6657185349798	1
SULT4A1	79.1443324927638	240.813647141185	230.41711230102	187.051846702145	79.8769403300034	53.5844372295614	80.3253568539205	96.1784490154971	71.9512018210991	122.687376490342	175.507576919453	116.336515776585	1	1	1	1	1	1
SUMF2	19.6511648621849	22.8319373056674	19.738021371305	25.2074503407427	1	1	46.7963853662838	1	21.4242260532364	21.5105229302002	1	1	1	1	1	1	1	1
SUMO1	19.7131038048925	25.1145873192117	21.7790280984743	25.1851350939844	1	30.619671727726	1	42.8905165443269	1	1	1	1	1	1	1	1	1	1
SUPT7L	23.0013381703814	16.6101149329131	22.0224304775238	21.7956068612708	1	1	1	1	1	33.7796716883026	22.6373714278811	27.7056573804766	1	1	1	1	1	1
SUPV3L1	31.6839646212256	19.0715164755219	33.6114598402455	22.3445118537919	1	1	1	45.3123432781378	1	20.7491058702518	23.6851381251991	1	1	1	1	1	1	1
SURF1	1	1	1	1	1	1	1	1	1	21.2875934624403	1	1	1	1	1	1	1	1
SURF6	1	21.264967939979	20.4670267059596	1	1	1	1	1	1	23.6522799839384	1	1	1	1	1	1	1	1
SUSD1	1	17.5993994649703	17.4321638096612	20.9878762174336	28.0268439064955	21.7303006763566	1	22.5310755950772	1	41.6776859663831	1	1	1	1	1	1	1	1
SUSD5	1	1	18.031115798389	1	1	1	1	1	1	1	1	1	1	1	1	1	75.7746574659637	1
SV2C	1	24.6405371275899	22.4400631512125	1	1	1	1	1	1	363.646939084035	1	1	1	1	1	1	1	1
SVEP1	20.3544589730989	1	1	1	1	19.1393230691435	47.8135540704573	1	93.788959944584	58.7942354555031	1	1	95.0976972594943	1	1	226.851095136634	1	58.1094325760568
SVIL	1	1	1	1	1	1	37.6407889900387	1	24.4019748827325	24.5004614146784	31.075264929085	38.8453228208348	79.4981945878245	240.940011158157	1	1	1	1
SVIP	23.6388753410209	34.1699671351868	52.0854211468993	34.6595576559995	1	1	1	1	1	1	1	28.6622443905664	149.501505462427	61.2357192722771	1	105.67678320994	1	1
SVOP	52.0894427774227	52.2410432539285	64.8734744133061	74.9700186373327	105.474285859594	56.5964498053936	102.589355174773	107.387857956685	49.7307137998227	108.031936387078	68.204294412898	102.128397625239	1	1	1	1	1	1
SWAP70	1	1	1	1	1	42.4422129349273	1	1	1	28.37807025172	1	1	1	71.4988925401386	1	1	1	50.5658806162913
SYAP1	1	21.6263699473621	18.1185780612436	16.1153475000583	1	1	35.2571900847006	1	1	25.273598995752	1	1	1	1	1	1	1	1
SYCE1	21.8258474909624	1	23.2138668053239	16.957476983568	16.6741155536488	1	1	18.1651361794388	1	1	1	1	1	1	1	1	1	1
SYCP2	49.1040868679586	34.1750272561778	48.4144910023051	23.4273423977424	1	40.6259618509919	1	1	1	1	1	41.4865200207251	97.5855247868009	1	1	1	1	1
SYCP2L	1	1	16.6721705088441	20.0689903560912	36.0636322231029	1	1	1	1	16.0765236312031	1	1	47.7512676323085	1	1	1	1	1
SYF2	19.9749757654082	31.3946755216814	26.5355774472736	18.9162347340529	1	1	1	14.8798789656085	1	32.3126025813253	1	1	1	1	1	1	1	1
SYK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	612.057605979537
SYMPK	17.8456863963109	17.056321637672	18.3491077234934	19.024685182174	1	1	1	1	1	19.2632412254284	1	1	1	1	1	1	1	1
SYNCRIP	1	1	18.9429675841556	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SYNE2	1	1	1	1	1	1	1	1	1	1	1	1	517.535370122112	667.606169662141	1	1	76.878790292549	1
SYNGAP1	29.8021091030871	26.8894104508044	14.970454455255	24.1486431590386	1	1	1	11.5024358043592	1	26.2901955069621	1	1	1	1	1	1	1	1
SYNJ2	67.6306671789728	45.4924987300626	29.8088527297774	50.5340584373689	59.9241809429209	103.103814921627	28.7109267010675	57.3357161894828	1	1	1	40.200783936785	146.472254292916	1	1	469.057131423673	1	75.642839092879
SYNM	29.7659130414427	28.2456109766913	24.7215821782433	22.438261791283	1	17.2188527847578	1	1	1	1	1	1	1	67.8741054079273	1	1	1	1
SYNPO	45.4186679132099	37.7624682596081	32.4677631964095	28.9400745444034	39.1747400747925	26.7931910635886	1	1	1	1	1	1	1	1	1	1	1	1
SYNPO2	36.4298096221645	52.5876824407588	51.0696353092178	71.0912572481844	120.909841082924	1	20.8805217520459	1	1	21.9756556279758	23.5826752522987	1	41.872414923143	139.427856795963	1	1	1	1
SYNPR	35.2556775709271	70.7648761154582	81.2410857783138	48.2028781782542	69.94677085325	798.758183699076	2430.64432366405	2367.34707841967	1953.8274988897	281.228557895195	118.530361330665	1758.90226606529	73.8464201952879	1	1	1	1	116.524991348541
SYT10	1	1	1	1	1	34.2225881534086	40.5161201013715	1	30.4320910554966	1	1	1	1	1	1	1	1	1
SYT12	36.1360981485432	30.3476866750921	28.550073500981	39.919054636052	29.5867113278047	1	39.0262795830986	1	22.3755564962937	33.3151317542232	26.6689462671545	1	1	1	1	1	1	1
SYT13	43.5674241509341	86.4544687815011	81.2767200259396	41.4792730012221	62.3560739260283	1	55.4660711700572	31.646103252257	35.8678075984784	37.4012735697717	40.7178775549846	47.1137393227517	1	1	1	1	1	1
SYT17	1	1	1	21.7528194750114	1	1	73.0367409164274	38.4432057561014	1	25.8913505374733	31.9145622236055	1	1	1	190.418570987753	1	186.677150387385	161.665447477368
SYT2	1	61.2976182520076	1	1	1	1	1	1	41.7713043331587	1	42.582764400543	1	1	1	1	1	1	1
SYT3	21.2343027779523	19.4479920336296	28.6838458375026	25.4786609933329	19.8534445851466	1	29.2196541125531	34.3766395947615	53.0541860891089	45.3612034603356	22.2245295001677	25.3944382766304	1	1	1	1	1	1
SYT5	40.8145437251987	39.0188086309689	36.1439624857906	40.5235052004574	26.7690657632271	34.4940619706337	25.8681181992169	1	1	1	1	37.9769572532686	1	1	1	1	1	1
SYT6	1	1	1	1	49.597780965824	1	1	1	1	1	1	1	1	1	1	1	1	1
SYT7	88.8730256386932	88.9626191331595	85.4845463012227	99.610017521673	128.464826107122	130.168576551576	17.7080593541208	37.9859740249657	1	22.0925530472295	22.6183852834869	31.9766684686214	1	1	1	1	1	1
SYT9	1	1	1	1	1	1	1	54.9166337846232	1	1	1	1	1	1	139.546139757014	108.931418940133	68.9049797527167	1
TAC1	1	1	1	1	1	1	1	1	1	137.436012111616	386.790567487215	398.565580244545	1	1	1	1	1	1
TAC3	1	1	1	1	1	1	932.440957960724	1	215.112513516328	1	1	1	1	1	1	1	1	1
TACC2	28.3060095092952	39.7491907412508	34.183949314321	43.325344270702	24.3798170892384	12.8979337431599	38.8681689236842	29.7240214047487	51.9006388408389	43.1416179404473	49.1489907431259	59.2379110765718	1	1	1	1	138.94151480717	1
TADA2L	1	22.5008642728666	16.5381441120446	23.2118248982109	1	1	1	1	1	28.8791854087471	1	1	1	1	1	1	1	1
TAF13	1	33.4281966312178	47.0467139966844	23.102425665725	1	1	1	1	1	23.4761583997494	1	1	1	1	1	1	1	1
TAF1C	1	1	18.4356126821019	1	1	1	1	1	1	27.3619718499729	1	1	1	1	1	1	1	1
TAF4B	31.0342338418609	30.6533922139987	37.0299115714269	34.3225468604461	26.1550074370023	18.1313560263884	1	13.3626730174766	1	1	37.0925637414262	1	1	1	1	1	1	1
TAF6	1	1	17.9661048374666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TAGLN2	1	1	1	1	1	1	1	1	1	1	1	1	118.461426107956	1	1	1	1	1
TAGLN3	65.3079830546503	180.926286615696	166.370664292143	187.348304398943	54.0093075757737	198.791852615839	60.6973633198039	72.4440084578863	55.3053221347221	89.4442826580544	74.7071997119624	70.6152128188506	1	1	1	1	1	1
TAL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121.302034959127
TANC1	1	1	1	1	1	1	1	1	1	1	40.5540900606674	38.454375105012	157.413183065063	78.0392130206988	1	133.907892304842	104.975674607976	151.228155414399
TAOK1	129.24811119457	110.017859007298	333.949206279087	131.521031734903	124.279602190692	86.6911261538362	101.060414256006	88.8573244529074	101.560949525354	82.6735260741131	116.293388767914	144.124300925241	130.145363955823	127.715931320394	247.350716077734	1479.38378061056	192.686963837682	189.517975791591
TAOK2	1	1	1	1	1	1	21.7801413183912	1	1	15.2453008591262	1	1	1	1	1	1	1	1
TAPT1	31.2651817372556	23.0409080989674	19.578616475235	25.5256931851413	1	1	29.9008594167071	31.0746621109809	1	23.525260581749	30.353976775879	37.4181658456443	1	1	1	1	66.0560869798175	160.618785870536
TARS	1	1	18.8406723384099	1	1	1	1	1	1	1	1	1	120.892663793407	1	1	1	1	1
TATDN1	20.7668182925676	1	17.0330616873524	23.0584114521486	24.9571068232065	28.405018407202	1	56.3638566587929	20.5427810836957	23.8490048034552	1	1	1	1	1	1	1	1
TATDN3	22.3919472818253	1	20.7623687527133	20.3682061021945	32.2239098203864	1	44.2270120332979	55.3347024408749	24.2484367249835	23.8801390247941	34.7476621037819	41.4356710574618	1	1	1	1	1	1
TBC1D10B	1	1	1	1	1	1	1	17.5749428670276	1	1	1	1	1	1	1	1	1	1
TBC1D12	22.2864966065502	18.1478361328239	28.1563980041355	23.2742503441981	1	1	27.8092690339907	46.3118639320638	37.3795205562648	20.2102134780047	34.0824655797306	31.5831599272453	150.060612044656	1	1	202.068695042257	1	256.963804705175
TBC1D13	1	1	17.8307550935712	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBC1D14	22.3043986785364	22.9714682725306	23.4654548900386	20.381700548224	1	1	33.6585809597073	1	1	31.6937284403757	1	1	1	1	1	1	122.908051446618	73.5491326109614
TBC1D17	1	1	17.9205691803221	1	1	1	1	1	1	24.7614102675738	1	1	1	1	1	1	1	1
TBC1D20	1	1	19.691800051793	1	1	1	1	1	1	18.6799289206866	1	1	1	1	1	1	1	1
TBC1D22B	17.2547345935386	1	17.2797053923528	1	1	1	1	1	1	23.9918717216506	26.537877783876	1	1	1	1	1	1	1
TBC1D23	21.7025117070784	22.4533577746498	28.5006320424723	21.5800614935662	1	1	26.4499238359536	1	17.6107582826108	23.0281178826985	17.9511634387388	1	210.200022949997	1	1	1	1	1
TBC1D2B	1	1	21.0983472374022	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBC1D30	1	22.1189530564144	24.0756995025436	19.3720322676153	1	1	1	32.8553411528924	1	16.0708639301693	16.4702719686135	1	1	1	1	1	1	1
TBC1D9	26.5931612094054	43.1215784456002	48.6259544054714	35.7245844749018	1	1	36.0807851047654	18.7722586554086	31.7795805696504	24.1109474586995	33.7821513921504	42.1828815229457	70.0465249725001	1	1	1	1	185.76980347561
TBC1D9B	28.0884270487452	32.1603286479707	28.796668662956	19.2869806056757	41.0872266316768	28.7000429143974	1	1	28.6556185064377	19.1323719148239	19.5258726071102	1	62.5866466736278	48.2047761922987	1	1	1	1
TBCEL	1	1	1	1	1	1	1	56.3831307514045	1	1	1	1	1	1	1	1	1	1
TBK1	37.0496827791503	42.0253186757804	36.7287220388036	29.8295329849202	74.7437754055953	38.2146897587626	35.7153438578707	23.6963059882833	1	23.3233739127341	35.4379194131129	30.2108466763638	1	47.2559483866912	1	1	1	48.6329328560215
TBKBP1	1	1	1	1	1	1	1	33.0293341434359	1	1	1	1	1	1	1	1	1	1
TBL1X	1	30.5709564181709	50.546951550851	22.321901758645	1	1	1	1	61.1012268190225	1	1	1	184.027247493808	103.515608068721	109.188839052496	91.7880121279281	46.9182535441763	1
TBPL1	20.3851240289633	20.9326016157037	26.468530737583	20.790719440577	37.3317574793281	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX2	1	1	1	1	1	1	1	1	1	1	1	1	1	129.9492698096	1	1	1	1
TBX3	1	1	1	1	1	1	1	1	1	1	1	1	234.663495461019	132.895851275695	1	1	1	1
TBXAS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1671.76023855936
TCEA1P2	1	1	1	1	1	1	1	36.6560164939858	1	1	1	1	70.0965298818752	1	1	1	1	1
TCEA2	20.5468315553491	31.7063478483664	28.3370603975571	24.2364347833609	21.2070580768222	1	17.8141038204454	1	1	23.4625095310243	27.2863425297492	1	1	1	1	1	1	1
TCEAL1	26.8279511470812	34.8077659373062	50.1453306874841	22.9841126399685	1	1	1	1	1	29.3048771713241	42.0082003270909	37.5505510201924	107.035449620557	1	1	1	1	1
TCEAL5	34.1901791203182	59.0804845116684	62.318578535384	55.34738793475	26.9018562906584	51.1953020084099	62.3250804075308	34.063153379286	25.0961761438423	39.5616190506793	41.1841308838476	70.1491107891339	1	1	1	1	1	1
TCEAL7	18.7133376701421	24.723084727703	26.8462311487671	31.1099430312714	1	18.4460806769411	1	14.3830223497213	1	22.148823093529	29.7681683592763	39.3997667957829	1	1	1	1	1	1
TCEAL8	1	20.1075376546343	23.4647109348376	17.5598042842691	1	1	1	1	1	20.0576420846144	1	1	1	1	1	1	1	1
TCEB1	29.7648513165187	33.7548804820742	37.4271440177266	37.0879023174684	1	19.8658310580252	36.9951996921973	21.133356474944	1	27.8865977373337	33.2572268068446	39.4616711473547	1	1	1	1	1	1
TCERG1L	56.186375187058	42.2435089773353	43.1866140394329	38.8576522657363	1	51.4180288579733	1	1	1	25.0551837905272	1	1	1	1	1	1	1	1
TCF12	103.835575811516	82.4355668175331	92.036108723341	65.4597201840375	108.526850876515	70.1048773684902	270.323070788932	220.406540051437	191.874291302145	398.957304057706	194.570689572492	170.804051644956	258.704050094754	519.782449393365	315.180035387962	1778.75961152262	798.058223704488	1337.00708047604
TCF7L1	1	1	1	1	1	1	1	1	1	1	1	1	139.953402064687	148.615545762537	75.2031518323724	1	1	1
TCF7L2	30.6076699549998	41.9568882509038	55.8011646813711	39.969323790066	41.5262992770833	45.2058438894243	1	13.6858424377415	1	1	1	1	163.972628600121	71.6432823408902	316.241255979022	1	108.057398580322	156.34344048316
TCHP	22.6926688935374	18.491481633753	61.7421180126114	23.6831437153589	27.4554460950636	1	30.9897638537542	1	1	33.8046263507687	28.3087312238315	51.3911294616928	46.0495304389737	1	1	91.5102469727161	1	86.2034699730113
TCN2	1	1	1	1	1	1	1	1	1	1	1	1	82.378853886342	1	1	1	1	1
TCOF1	33.1361460100384	28.4219428948463	34.3987816878107	19.9461528436533	1	37.413064849649	21.402008078818	36.6699034299708	37.9711007279132	26.5852774647091	1	28.2962255469123	1	1	1	1	1	1
TCP1	1	27.5402828491817	35.4931808142024	24.9328490722177	1	1	28.0849112871977	31.4961889909837	1	22.7730214880525	31.1440187275011	1	1	1	1	1	1	1
TCP11L1	18.2511193444419	1	21.6733688028475	20.4349035958658	1	1	38.7926675009982	1	1	27.187272955457	1	1	1	1	1	1	1	1
TCTN3	1	1	1	1	1	1	1	1	1	15.6094512746655	1	1	1	1	1	1	1	1
TDO2	1	1	16.646589682501	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TDRD7	1	1	1	1	1	1	1	19.2815388717113	1	1	1	1	1	1	1	1	1	1
TEK	1	1	1	1	1	1	1	1	1	1	1	1	236.246869234327	1	1	1	150.339899552192	1
TENC1	1	1	1	1	1	1	1	1	1	1	1	1	62.3853092072591	328.801154324444	1	1	1	1
TERF2	1	1	26.4431919700979	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TESC	22.3957786024803	29.8154100007783	26.7630631454157	27.0956945872937	1	106.082515568398	1	1	1	1	1	1	1	367.8153374858	1	1	1	1
TESK2	1	1	32.6906081699339	1	1	1	1	1	1	1	1	1	1	1	138.957105609792	213.453706085437	1	1
TET1	1	1	23.738258823061	1	1	1	1	1	1	23.9912865888157	1	1	1	1	59.0535355634061	1	1	1
TEX2	24.2175525951323	26.7477483617971	36.5950306162656	29.3682011622265	33.0315466074671	62.206471615774	28.7890364246668	24.5433548530712	66.7011399931468	19.3099382941906	1	45.4918573382471	1	1	1	1	1	1
TEX9	1	1	1	1	1	1	1	22.9716404654657	31.3386263976226	34.164196505932	1	1	1	1	1	1	1	1
TF	1	1	1	1	1	1	1	36.7583347968775	1	1	1	1	66.3414899473699	61.8504260377088	1	2683.16825285858	79.8384352163925	107.155916907288
TFAM	1	1	21.9606961672335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFEB	1	1	1	1	1	1	1	1	1	1	1	1	58.2814860073915	1	1	105.405985689952	1	1
TFEC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	112.064210977733
TFPI	1	1	1	1	1	1	1	1	1	1	1	1	1	592.156686523118	1	1	1	1
TFRC	1	20.2944752690981	24.060488591794	21.0170429917319	1	1	1	19.1527618802952	1	20.9544457011603	19.2398074461126	1	964.84849125696	82.9943144210483	1	1	1	1
TGFB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	141.898692956583
TGFB2	1	1	1	1	1	1	1	1	32.2682756228308	1	1	1	1	78.2633462015376	84.3123103873522	1	1	1
TGFBR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	238.47713160512
TGFBR2	1	1	1	1	1	1	1	1	1	1	1	1	176.771595764685	173.256987888704	1	1	1	235.250053975974
TGFBR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.3854890689906	1	1	1
TGFBRAP1	1	1	20.324503075748	1	1	1	1	1	1	19.3740025014119	1	1	69.2477247929744	1	1	1	1	1
TGM2	1	1	1	1	1	1	1	1	1	1	1	1	80.902955407099	1	1	1	1	1
TH1L	1	1	19.0960053469892	1	1	1	1	1	1	28.3951971445249	1	1	1	1	1	1	1	1
THBS3	1	1	1	1	1	30.8639937631465	1	1	1	1	1	1	1	1	1	1	1	1
THBS4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.1556272441723	1
THEM4	1	22.6537543749934	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THEMIS	1	1	1	44.295416549471	1	219.35089571575	1	1	1	1	1	1	1	1	1	1	1	1
THOP1	25.1351781999689	20.5863782144571	22.9132561364645	15.7166594553633	1	1	1	15.0867344587959	1	18.1002492967815	1	1	1	1	1	1	1	1
THSD1	1	1	1	1	1	1	1	1	1	1	1	1	115.724797177673	1	1	1	1	1
THSD4	39.0704965986411	57.3059137536232	23.004975016925	1	1	1	1	1	1	1	1	34.1427825891194	524.94834842821	78.6071720275385	1	1	1	1
THSD7A	181.151458675414	198.123602060316	105.782058325465	57.4501119776709	77.1312431790473	1	1250.65748855601	508.921953907261	3031.02061128168	287.942485851471	675.366429223337	512.907616042197	172.096762454679	157.948133974287	225.346420653177	89.5114654878187	264.210249145333	127.318567483134
THSD7B	1	1	1	1	1	1	386.099680772662	49.2777633117024	53.3857435143326	53.6412054717176	1	1	1	75.6080736118003	1	1	1	1
THUMPD1	20.9542212817247	1	16.2628406091933	19.7608891280726	1	1	25.8838875566999	1	1	1	1	1	1	1	1	1	1	1
THYN1	1	18.3926036655515	22.7362878271061	1	1	1	1	1	1	17.2260781417956	1	1	1	1	1	1	1	1
TIE1	1	1	1	1	1	1	1	1	1	1	1	1	167.299603997394	1	1	1	1	1
TIMM13	1	23.7476108490217	22.266457113844	20.3927248691572	1	18.260044245691	32.4621981462899	1	17.595280902061	25.5748791898664	30.2123369136829	26.1446714189466	1	134.337868651941	1	1	1	1
TIMM17A	19.1319789453915	32.1536725806297	31.0754905785977	23.1077187527946	1	1	1	1	1	1	30.8573684362658	24.4569530198889	1	1	1	1	1	1
